Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
121,NOR,2021-11-14,287,2,86,1,1,198,66,28:26,Sun,9,10,@,TEN,L 21-23,21,36,15,58.3,2,0,5.6,0.0,105.0,4,22,10.0,8.0,7.18,9.08,8.18,13.7,29,2.3,1,19,27,70.4,1,2,15,0,103.6,21,373,61,6.11,58,4.55,1,3:02,0,9,65,8,49,1,3,41.7,25.0,22,5,14,3,12,5,41.7,0,0,,264,0,9,65,8,49,17,114,2,2,2,3,3,0,373,61,6.11,58,4.55,1,3:02,17,4,10,3,12,3,25.0,0,0,,3,2,0,1,1,1,0,0
122,NOR,2021-11-21,214,3,109,1,3,138,242,22:59,Sun,10,11,@,PHI,L 29-40,22,40,18,55.0,3,2,7.5,5.0,74.4,0,0,0.0,5.4,5.35,4.6,4.6,9.7,50,4.8,3,13,24,54.2,0,3,9,0,71.2,22,323,62,5.21,77,4.94,3,3:14,1,3,25,6,49,1,4,46.2,57.1,18,5,12,1,13,6,46.2,0,0,,380,1,3,25,6,49,9,74,4,4,4,4,4,0,323,62,5.21,77,4.94,3,3:14,21,14,7,0,21,12,57.1,0,0,,4,3,2,1,1,1,0,0
123,NOR,2021-11-25,146,1,44,0,1,248,113,25:22,Thu,11,12,,BUF,L 6-31,17,30,13,56.7,1,1,3.3,3.3,69.2,2,17,6.25,4.9,4.56,4.03,3.78,8.6,32,3.5,0,23,28,82.1,4,2,12,2,113.4,25,190,57,3.33,62,5.82,1,2:49,2,4,24,4,35,0,1,35.7,61.5,12,4,7,1,14,5,35.7,3,1,33.3,361,2,4,24,4,35,8,59,4,4,4,1,1,0,190,57,3.33,62,5.82,1,2:49,21,9,11,1,13,8,61.5,1,1,100.0,1,0,0,0,0,1,0,0
124,NOR,2021-12-02,252,2,153,0,4,231,146,31:54,Thu,12,13,,DAL,L 17-27,19,41,22,46.3,2,4,4.9,9.8,44.2,2,12,4.65,6.1,5.86,2.73,2.6,13.3,24,6.1,1,26,40,65.0,1,1,7,1,78.2,26,405,69,5.87,65,5.8,4,3:12,1,7,59,5,35,1,2,35.7,15.4,17,7,10,0,14,5,35.7,1,1,100.0,377,1,7,59,5,35,12,94,3,3,3,2,2,0,405,69,5.87,65,5.8,4,3:12,17,5,10,2,13,2,15.4,1,0,0.0,2,2,2,2,1,0,0,0
125,NOR,2021-12-12,141,0,203,3,0,178,78,38:52,Sun,13,14,@,NYJ,W 30-9,15,21,6,71.4,0,0,0.0,0.0,96.3,3,34,12.5,6.7,5.88,6.71,5.88,9.4,17,4.6,0,19,42,45.2,0,3,24,0,57.4,44,344,68,5.06,62,4.13,0,3:01,0,4,42,5,45,3,3,40.0,21.4,21,12,8,1,15,6,40.0,1,1,100.0,256,0,4,42,5,45,9,87,0,0,0,3,3,0,344,68,5.06,62,4.13,0,3:01,13,2,9,2,14,3,21.4,3,1,33.3,3,3,3,3,3,0,0,0
126,NOR,2021-12-19,151,0,61,0,0,184,118,29:45,Sun,14,15,@,TAM,W 9-0,13,27,14,48.1,0,0,0.0,0.0,66.0,2,3,6.9,5.6,5.21,5.59,5.21,11.6,21,5.6,0,26,48,54.2,0,4,30,1,54.5,31,212,60,3.53,73,4.14,0,2:54,2,6,41,3,30,3,0,18.8,31.6,11,5,5,1,16,3,18.8,0,0,,302,2,6,41,3,30,9,71,0,0,0,1,0,0,212,60,3.53,73,4.14,0,2:54,17,3,13,1,19,6,31.6,1,0,0.0,0,0,0,3,3,0,0,0
127,NOR,2021-12-27,81,0,83,0,2,173,86,26:04,Mon,15,16,,MIA,L 3-20,12,20,8,60.0,0,2,0.0,10.0,40.6,8,54,28.57,4.1,2.89,-0.45,-0.32,6.8,30,2.9,0,19,26,73.1,1,3,25,1,87.5,23,164,51,3.22,59,4.39,2,2:59,1,7,62,7,65,1,2,0.0,33.3,10,3,5,2,12,0,0.0,3,1,33.3,259,1,7,62,7,65,14,127,2,2,2,3,2,0,164,51,3.22,59,4.39,2,2:59,16,2,10,4,15,5,33.3,0,0,,0,0,0,1,1,0,0,0
128,NOR,2022-01-02,207,1,73,0,0,90,88,29:29,Sun,16,17,,CAR,W 18-10,17,28,11,60.7,1,0,3.6,0.0,97.6,2,15,6.67,7.4,6.9,8.11,7.57,12.2,26,3.4,1,17,26,65.4,0,7,42,1,55.0,28,280,58,4.83,59,3.02,0,2:51,2,5,33,1,5,4,1,38.5,42.9,15,4,10,1,13,5,38.5,0,0,,178,2,5,33,1,5,6,38,1,1,1,2,1,0,280,58,4.83,59,3.02,0,2:51,16,7,8,1,14,6,42.9,0,0,,1,1,0,4,4,0,0,0
129,NOR,2022-01-09,174,3,195,0,0,195,62,39:17,Sun,17,18,@,ATL,W 30-20,16,24,8,66.7,3,0,12.5,0.0,128.1,1,4,4.0,7.3,6.96,9.75,9.36,10.9,12,5.2,1,20,33,60.6,1,3,21,1,74.7,46,369,71,5.2,48,5.35,0,2:59,3,4,40,5,46,3,2,50.0,30.0,22,10,9,3,16,8,50.0,1,0,0.0,257,3,4,40,5,46,9,86,2,2,2,2,2,0,369,71,5.2,48,5.35,0,2:59,13,3,9,1,10,3,30.0,3,2,66.7,3,3,3,4,3,0,0,0
130,NOR,2022-09-11,234,2,151,1,1,215,201,26:16,Sun,1,1,@,ATL,W 27-26,23,34,11,67.6,2,0,5.9,0.0,111.0,4,35,10.53,6.9,6.16,8.06,7.21,10.2,38,5.3,2,20,33,60.6,0,0,0,0,79.7,19,385,57,6.75,71,5.86,1,3:07,2,8,99,8,55,2,4,30.8,38.5,18,5,12,1,13,4,30.8,0,0,,416,2,8,99,8,55,16,154,2,2,2,5,4,0,385,57,6.75,71,5.86,1,3:07,26,13,8,5,13,5,38.5,0,0,,3,1,1,3,2,2,1,0
131,NOR,2022-09-18,208,1,100,0,5,188,72,30:18,Sun,2,2,,TAM,L 10-20,25,40,15,62.5,1,3,2.5,7.5,55.8,6,28,13.04,5.2,4.52,2.33,2.02,8.3,30,2.4,0,18,34,52.9,1,1,2,0,79.0,20,308,66,4.67,65,4.0,5,3:11,1,9,60,8,101,1,2,30.8,29.4,18,6,9,3,13,4,30.8,1,0,0.0,260,1,9,60,8,101,17,161,2,2,2,2,2,0,308,66,4.67,65,4.0,5,3:11,13,1,8,4,17,5,29.4,1,0,0.0,1,1,1,1,1,0,0,0
132,NOR,2022-09-25,342,1,84,1,3,148,145,29:50,Sun,3,3,@,CAR,L 14-22,25,41,16,61.0,1,2,2.4,4.9,76.6,1,11,2.38,8.3,8.14,6.63,6.48,13.7,31,4.7,0,12,25,48.0,1,3,22,0,80.1,22,426,64,6.66,59,4.97,3,3:01,0,7,58,4,40,0,3,38.5,28.6,19,4,14,1,13,5,38.5,0,0,,293,0,7,58,4,40,11,98,2,1,1,3,3,0,426,64,6.66,59,4.97,3,3:01,12,7,5,0,14,4,28.6,1,0,0.0,2,2,2,2,0,0,0,0
133,NOR,2022-10-02,227,1,111,2,2,263,81,27:47,Sun,4,4,,MIN,L 25-28,20,28,8,71.4,1,0,3.6,0.0,108.6,2,9,6.67,8.1,7.57,8.82,8.23,11.4,25,3.2,1,26,39,66.7,1,3,23,1,83.6,27,338,57,5.93,67,5.13,2,3:02,1,10,102,5,35,1,5,40.0,35.7,19,8,11,0,10,4,40.0,1,1,100.0,344,1,10,102,5,35,15,137,2,2,1,5,5,0,338,57,5.93,67,5.13,2,3:02,23,3,15,5,14,5,35.7,1,1,100.0,3,2,2,2,1,1,1,0
134,NOR,2022-10-09,203,2,235,3,2,245,151,37:35,Sun,5,5,,SEA,W 39-32,17,25,8,68.0,2,1,8.0,4.0,103.6,1,6,3.85,8.1,7.81,7.92,7.62,11.9,21,7.2,1,16,25,64.0,3,3,23,0,135.8,48,438,74,5.92,49,8.08,2,3:20,1,6,57,12,85,1,2,57.1,11.1,26,14,9,3,14,8,57.1,0,0,,396,1,6,57,12,85,18,142,4,3,2,2,2,0,438,74,5.92,49,8.08,2,3:20,15,4,9,2,9,1,11.1,1,0,0.0,5,4,4,1,1,1,1,0
135,NOR,2022-10-16,171,1,228,1,0,273,75,32:14,Sun,6,6,,CIN,L 26-30,19,36,17,52.8,1,0,2.8,0.0,75.9,1,7,2.7,4.8,4.62,5.31,5.16,9.0,14,5.4,1,28,37,75.7,3,3,27,0,122.9,34,399,71,5.62,54,6.44,0,2:58,1,4,34,3,30,4,1,47.1,60.0,22,9,12,1,17,8,47.1,1,0,0.0,348,1,4,34,3,30,7,64,4,3,3,1,1,0,399,71,5.62,54,6.44,0,2:58,21,7,13,1,10,6,60.0,0,0,,2,2,2,4,4,0,0,0
136,NOR,2022-10-20,409,4,85,0,3,189,137,29:02,Thu,7,7,@,ARI,L 34-42,32,49,17,65.3,4,3,8.2,6.1,93.0,0,0,0.0,8.3,8.35,7.22,7.22,12.8,29,4.7,2,20,29,69.0,1,2,15,0,98.2,22,494,71,6.96,60,5.43,3,3:17,0,8,49,4,20,2,2,46.2,30.0,25,7,17,1,13,6,46.2,1,1,100.0,326,0,8,49,4,20,12,69,5,3,2,2,2,0,494,71,6.96,60,5.43,3,3:17,21,9,9,3,10,3,30.0,1,1,100.0,4,4,4,2,2,0,0,0
137,NOR,2022-10-30,231,2,136,1,0,145,38,34:51,Sun,8,8,,LVR,W 24-0,23,31,8,74.2,2,0,6.5,0.0,116.5,0,0,0.0,7.5,7.45,8.74,8.74,10.0,13,2.9,0,23,39,59.0,0,4,28,1,56.0,32,367,63,5.83,56,3.27,0,2:46,1,5,27,6,59,1,0,58.3,35.7,22,9,12,1,12,7,58.3,1,0,0.0,183,1,5,27,6,59,11,86,0,0,0,0,0,0,367,63,5.83,56,3.27,0,2:46,13,2,9,2,14,5,35.7,3,2,66.7,3,3,3,2,1,0,0,0
138,NOR,2022-11-07,195,1,48,0,1,131,188,22:13,Mon,9,9,,BAL,L 13-27,20,30,10,66.7,1,1,3.3,3.3,85.8,4,28,11.76,6.5,5.74,5.67,5.0,9.8,40,4.7,2,12,22,54.5,1,3,2,0,87.5,15,243,49,4.96,65,4.91,1,2:52,0,5,40,5,31,2,2,27.3,60.0,13,2,10,1,11,3,27.3,1,1,100.0,319,0,5,40,5,31,10,71,3,3,3,2,2,0,243,49,4.96,65,4.91,1,2:52,23,14,7,2,15,9,60.0,0,0,,1,1,1,2,2,0,0,0
139,NOR,2022-11-13,157,1,29,0,2,162,217,21:04,Sun,10,10,@,PIT,L 10-20,17,28,11,60.7,1,2,3.6,7.1,60.7,2,17,6.67,5.6,5.23,3.11,2.9,9.2,43,5.0,2,18,30,60.0,0,6,37,0,74.6,15,186,45,4.13,79,4.8,2,2:50,0,10,74,3,40,1,2,25.0,52.9,10,1,8,1,12,3,25.0,1,0,0.0,379,0,10,74,3,40,13,114,2,2,2,4,2,0,186,45,4.13,79,4.8,2,2:50,28,13,9,6,17,9,52.9,1,1,100.0,1,1,1,1,1,0,0,0
140,NOR,2022-11-20,235,3,88,0,0,188,148,31:07,Sun,11,11,,LAR,W 27-20,22,28,6,78.6,3,0,10.7,0.0,143.2,4,39,12.5,8.4,7.34,10.54,9.22,10.7,30,4.9,0,16,28,57.1,2,4,35,0,101.5,24,323,56,5.77,62,5.42,0,2:55,0,2,15,6,55,2,2,36.4,35.7,19,4,14,1,11,4,36.4,0,0,,336,0,2,15,6,55,8,70,2,2,2,2,2,0,323,56,5.77,62,5.42,0,2:55,17,7,10,0,14,5,35.7,2,1,50.0,3,3,3,2,2,0,0,0
141,NOR,2022-11-27,197,0,63,0,2,221,96,25:10,Sun,12,12,@,SFO,L 0-13,18,30,12,60.0,0,0,0.0,0.0,80.4,1,7,3.23,6.6,6.35,6.57,6.35,10.9,29,3.3,0,26,37,70.3,1,1,1,0,94.5,22,260,53,4.91,67,4.73,2,2:58,0,6,46,7,64,0,2,36.4,38.5,14,4,8,2,11,4,36.4,1,0,0.0,317,0,6,46,7,64,13,110,1,1,1,2,2,0,260,53,4.91,67,4.73,2,2:58,21,6,12,3,13,5,38.5,2,1,50.0,0,0,0,1,0,0,0,0
142,NOR,2022-12-05,232,1,66,0,0,274,76,29:55,Mon,13,13,@,TAM,L 16-17,21,29,8,72.4,1,0,3.4,0.0,109.8,2,18,6.45,8.0,7.48,8.69,8.13,11.0,20,3.8,0,36,54,66.7,2,1,7,1,83.4,25,298,56,5.32,75,4.67,0,2:57,2,6,84,4,39,3,1,35.7,53.3,14,1,12,1,14,5,35.7,0,0,,350,2,6,84,4,39,10,123,2,2,2,1,1,0,298,56,5.32,75,4.67,0,2:57,25,4,19,2,15,8,53.3,0,0,,1,1,1,3,3,0,0,0
143,NOR,2022-12-18,214,3,134,0,1,89,231,29:04,Sun,14,15,,ATL,W 21-18,13,19,6,68.4,3,0,15.8,0.0,149.3,2,17,9.52,11.3,10.19,14.42,13.05,16.5,39,5.9,2,13,26,50.0,0,4,8,0,58.0,34,348,55,6.33,69,4.64,1,2:52,1,6,46,3,30,0,1,45.5,56.3,17,6,11,0,11,5,45.5,1,0,0.0,320,1,6,46,3,30,9,76,2,1,1,1,1,0,348,55,6.33,69,4.64,1,2:52,21,13,6,2,16,9,56.3,1,0,0.0,3,3,3,0,0,0,0,0
144,NOR,2022-12-24,92,0,152,2,1,125,124,29:14,Sat,15,16,@,CLE,W 17-10,8,15,7,53.3,0,1,0.0,6.7,44.3,0,0,0.0,6.1,6.13,3.13,3.13,11.5,34,3.6,1,15,31,48.4,0,2,10,1,45.8,39,244,54,4.52,67,3.72,1,2:48,1,2,15,4,45,1,1,46.7,43.8,14,8,5,1,15,7,46.7,0,0,,249,1,2,15,4,45,6,60,1,1,1,1,1,0,244,54,4.52,67,3.72,1,2:48,15,7,7,1,16,7,43.8,3,1,33.3,2,2,2,1,1,0,0,0
145,NOR,2023-01-01,184,0,129,1,1,246,67,37:04,Sun,16,17,@,PHI,W 20-10,20,24,4,83.3,0,1,0.0,4.2,89.1,7,45,22.58,7.7,5.94,5.79,4.48,9.2,15,4.5,0,18,32,56.3,1,6,28,1,78.4,35,313,66,4.74,53,5.91,1,2:53,1,3,20,8,49,2,1,43.8,25.0,19,8,10,1,16,7,43.8,1,1,100.0,313,1,3,20,8,49,11,69,1,1,1,1,1,0,313,66,4.74,53,5.91,1,2:53,11,2,9,0,12,3,25.0,2,0,0.0,2,2,2,2,2,0,0,0
146,NOR,2023-01-08,161,1,143,0,1,32,171,29:05,Sun,17,18,,CAR,L 7-10,15,25,10,60.0,1,0,4.0,0.0,93.9,1,10,3.85,6.4,6.19,7.24,6.96,10.7,41,4.2,0,5,15,33.3,0,2,11,2,2.8,32,304,58,5.24,58,3.5,1,2:43,2,2,15,2,20,0,1,30.8,57.1,16,7,7,2,13,4,30.8,1,0,0.0,203,2,2,15,2,20,4,35,1,1,1,1,1,0,304,58,5.24,58,3.5,1,2:43,14,10,4,0,14,8,57.1,0,0,,1,1,1,2,0,0,0,0
147,NOR,2023-09-10,282,1,69,0,2,181,104,28:40,Sun,1,1,,TEN,W 16-15,23,33,10,69.7,1,1,3.0,3.0,96.1,4,23,10.81,8.5,7.62,7.79,6.95,12.3,22,4.7,0,16,34,47.1,0,3,17,3,26.7,27,351,64,5.48,59,4.83,2,3:17,3,7,45,6,45,3,5,43.8,16.7,15,2,12,1,16,7,43.8,0,0,,285,3,7,45,6,45,13,90,0,0,0,5,5,0,351,64,5.48,59,4.83,2,3:17,16,5,8,3,12,2,16.7,0,0,,1,1,1,3,3,0,0,0
148,NOR,2023-09-18,207,0,134,2,1,139,100,32:49,Mon,2,2,@,CAR,W 20-17,22,37,15,59.5,0,1,0.0,2.7,66.9,4,29,9.76,5.6,5.05,4.38,3.95,9.4,19,5.3,0,22,33,66.7,1,4,14,0,85.3,33,341,74,4.61,56,4.27,1,3:07,1,3,32,6,35,2,3,43.8,28.6,23,10,11,2,16,7,43.8,0,0,,239,1,3,32,6,35,9,67,1,0,0,3,3,0,341,74,4.61,56,4.27,1,3:07,14,4,8,2,14,4,28.6,1,1,100.0,2,2,2,2,2,0,0,0
149,NOR,2023-09-24,175,1,77,0,0,245,95,27:25,Sun,3,3,@,GNB,L 17-18,23,34,11,67.6,1,0,2.9,0.0,93.3,4,29,10.53,5.1,4.61,5.74,5.13,7.6,26,3.7,1,22,44,50.0,1,1,14,1,65.1,22,252,60,4.2,71,4.79,0,3:07,1,7,102,11,90,1,1,28.6,44.4,15,5,9,1,14,4,28.6,1,1,100.0,340,1,7,102,11,90,18,192,2,1,1,1,1,0,252,60,4.2,71,4.79,0,3:07,21,5,13,3,18,8,44.4,3,1,33.3,2,2,2,2,1,0,0,0
150,NOR,2023-10-01,127,0,70,0,3,239,114,28:49,Sun,4,4,,TAM,L 9-26,24,39,15,61.5,0,1,0.0,2.6,57.6,3,13,7.14,3.3,3.02,2.1,1.95,5.3,33,3.5,0,25,33,75.8,3,1,7,1,113.1,19,197,61,3.23,67,5.27,3,3:04,1,7,58,11,91,3,2,35.7,53.3,16,4,9,3,14,5,35.7,2,1,50.0,353,1,7,58,11,91,18,149,3,2,2,2,2,0,197,61,3.23,67,5.27,3,3:04,21,6,13,2,15,8,53.3,0,0,,0,0,0,3,3,0,0,0
151,NOR,2023-10-08,168,2,136,1,0,111,45,39:34,Sun,5,5,@,NWE,W 34-0,18,26,8,69.2,2,0,7.7,0.0,114.7,2,15,7.14,6.5,6.0,8.0,7.43,9.3,18,2.5,0,15,31,48.4,0,2,21,2,30.4,42,304,70,4.34,51,3.06,0,2:56,3,12,86,5,30,2,0,33.3,7.1,17,6,11,0,15,5,33.3,0,0,,156,3,12,86,5,30,17,116,0,0,0,1,0,0,304,70,4.34,51,3.06,0,2:56,8,1,4,3,14,1,7.1,2,0,0.0,4,4,4,2,2,0,0,0
152,NOR,2023-10-15,341,1,89,0,2,177,120,31:33,Sun,6,6,@,HOU,L 13-20,33,51,18,64.7,1,1,2.0,2.0,83.5,2,16,3.77,6.7,6.43,6.2,5.96,10.3,31,3.9,0,13,27,48.1,2,2,22,1,78.8,25,430,78,5.51,60,4.95,2,3:05,1,7,83,3,29,2,2,40.0,36.4,24,9,13,2,15,6,40.0,2,0,0.0,297,1,7,83,3,29,10,112,2,2,2,2,2,0,430,78,5.51,60,4.95,2,3:05,19,7,9,3,11,4,36.4,0,0,,1,1,1,4,2,0,0,0
153,NOR,2023-10-19,295,1,112,1,1,217,113,36:10,Thu,7,7,,JAX,L 24-31,33,55,22,60.0,1,1,1.8,1.8,73.4,1,6,1.79,5.4,5.27,4.91,4.82,8.9,26,4.3,2,21,30,70.0,1,0,0,0,101.7,31,407,87,4.68,56,5.89,1,3:10,2,3,34,5,42,3,1,16.7,18.2,25,8,15,2,18,3,16.7,6,4,66.7,330,2,3,34,5,42,8,76,4,4,4,1,1,0,407,87,4.68,56,5.89,1,3:10,18,7,9,2,11,2,18.2,2,1,50.0,2,1,1,4,3,1,1,0
154,NOR,2023-10-29,350,2,161,3,1,207,164,30:09,Sun,8,8,@,IND,W 38-27,20,29,9,69.0,2,0,6.9,0.0,133.4,1,4,3.33,12.1,11.67,13.45,13.0,17.5,24,6.8,1,23,41,56.1,2,2,6,1,76.0,36,511,66,7.74,67,5.54,1,3:14,1,8,73,6,30,1,2,50.0,43.8,24,10,12,2,12,6,50.0,0,0,,371,1,8,73,6,30,14,103,3,3,3,2,2,0,511,66,7.74,67,5.54,1,3:14,19,6,10,3,16,7,43.8,1,1,100.0,5,5,5,1,1,0,0,0
155,NOR,2023-11-05,214,3,87,0,0,212,156,29:20,Sun,9,9,,CHI,W 24-17,26,35,9,74.3,3,0,8.6,0.0,118.0,0,0,0.0,6.1,6.11,7.83,7.83,8.2,32,4.9,0,18,30,60.0,2,2,8,3,64.2,27,301,62,4.85,64,5.75,0,3:01,5,1,5,8,71,1,1,50.0,50.0,18,6,11,1,14,7,50.0,1,0,0.0,368,5,1,5,8,71,9,76,2,2,2,2,1,0,301,62,4.85,64,5.75,0,3:01,20,7,13,0,12,6,50.0,1,1,100.0,3,3,3,2,1,0,0,0
156,NOR,2023-11-12,215,2,65,0,2,263,125,26:54,Sun,10,10,@,MIN,L 19-27,26,43,17,60.5,2,2,4.7,4.7,71.1,3,17,6.52,5.0,4.67,3.84,3.59,8.3,33,3.8,2,23,34,67.6,1,1,5,0,100.5,15,280,61,4.59,68,5.71,2,3:22,0,9,74,5,35,1,2,28.6,40.0,16,4,10,2,14,4,28.6,2,2,100.0,388,0,9,74,5,35,14,109,3,3,3,3,2,0,280,61,4.59,68,5.71,2,3:22,23,8,12,3,15,6,40.0,0,0,,2,0,0,1,1,2,2,0
157,NOR,2023-11-26,296,0,148,0,2,168,228,31:34,Sun,11,12,@,ATL,L 15-24,24,38,14,63.2,0,1,0.0,2.6,77.1,1,8,2.56,7.8,7.59,6.61,6.44,12.3,41,5.6,1,13,21,61.9,1,0,0,2,63.3,28,444,67,6.63,62,6.39,2,2:53,2,6,50,5,35,5,1,42.9,50.0,22,6,13,3,14,6,42.9,0,0,,396,2,6,50,5,35,11,85,3,3,3,1,1,0,444,67,6.63,62,6.39,2,2:53,25,15,9,1,8,4,50.0,1,0,0.0,0,0,0,6,5,0,0,0
158,NOR,2023-12-03,249,1,113,3,2,205,142,32:10,Sun,12,13,,DET,L 28-33,19,29,10,65.5,1,1,3.4,3.4,92.2,2,18,6.45,8.6,8.03,7.72,7.23,13.1,30,4.7,2,16,25,64.0,2,1,8,0,116.2,36,362,67,5.4,56,6.2,2,3:09,0,6,50,6,45,0,2,50.0,46.2,23,10,12,1,12,6,50.0,1,0,0.0,347,0,6,50,6,45,12,95,4,3,3,2,2,0,362,67,5.4,56,6.2,2,3:09,18,7,9,2,13,6,46.2,0,0,,4,4,4,0,0,0,0,0
159,NOR,2023-12-10,110,2,97,1,1,99,204,25:10,Sun,13,14,,CAR,W 28-6,18,26,8,69.2,2,1,7.7,3.8,88.5,1,9,3.7,4.2,4.07,4.04,3.89,6.1,39,5.2,0,13,36,36.1,0,4,38,0,44.7,25,207,52,3.98,79,3.84,1,2:57,2,3,30,4,27,0,2,30.0,40.0,14,5,8,1,10,3,30.0,0,0,,303,2,3,30,4,27,7,57,0,0,0,3,2,0,207,52,3.98,79,3.84,1,2:57,16,11,4,1,20,8,40.0,7,1,14.3,4,4,4,1,0,0,0,0
160,NOR,2023-12-17,209,3,87,0,0,133,60,33:27,Sun,14,15,,NYG,W 24-6,23,29,6,79.3,3,0,10.3,0.0,132.5,1,9,3.33,7.2,6.97,9.28,8.97,9.1,16,3.8,0,22,38,57.9,0,7,57,0,64.9,28,296,58,5.1,61,3.16,0,2:51,0,6,58,5,32,1,2,50.0,12.5,20,7,11,2,12,6,50.0,0,0,,193,0,6,58,5,32,11,90,0,0,0,2,2,0,296,58,5.1,61,3.16,0,2:51,12,3,7,2,16,2,12.5,5,3,60.0,3,3,3,1,1,0,0,0
161,NOR,2023-12-21,304,3,35,0,1,325,133,25:42,Thu,15,16,@,LAR,L 22-30,27,40,13,67.5,3,1,7.5,2.5,106.1,2,15,4.76,7.6,7.24,7.98,7.6,11.3,32,4.2,1,24,34,70.6,2,1,3,0,120.3,16,339,58,5.84,67,6.84,1,2:52,0,3,20,3,25,0,3,45.5,33.3,18,2,16,0,11,5,45.5,3,0,0.0,458,0,3,20,3,25,6,45,3,3,3,4,3,0,339,58,5.84,67,6.84,1,2:52,23,4,18,1,12,4,33.3,1,1,100.0,3,2,2,0,0,1,1,0
162,NOR,2023-12-31,202,2,108,0,0,292,57,36:38,Sun,16,17,@,TAM,W 23-13,25,34,9,73.5,2,0,5.9,0.0,108.5,1,6,2.86,5.9,5.77,7.12,6.91,8.1,15,3.8,0,22,33,66.7,2,2,17,2,89.5,35,310,70,4.43,50,6.98,0,3:01,4,5,31,5,38,3,0,44.4,25.0,20,6,13,1,18,8,44.4,0,0,,349,4,5,31,5,38,10,69,2,1,1,0,0,0,310,70,4.43,50,6.98,0,3:01,13,1,10,2,8,2,25.0,1,1,100.0,2,2,2,3,3,0,0,0
163,NOR,2024-01-07,246,4,154,2,0,311,78,33:50,Sun,17,18,,ATL,W 48-17,22,28,6,78.6,4,0,14.3,0.0,145.5,3,18,9.68,8.8,7.94,11.64,10.52,11.2,25,3.1,0,25,34,73.5,2,1,7,2,96.6,35,400,66,6.06,60,6.48,0,3:02,3,3,15,8,75,2,1,30.0,36.4,27,12,13,2,10,3,30.0,1,1,100.0,389,3,3,15,8,75,11,90,2,2,2,1,1,0,400,66,6.06,60,6.48,0,3:02,14,3,11,0,11,4,36.4,1,0,0.0,6,6,6,2,2,0,0,0
