Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
1,GNB,2014-09-04,175,1,80,1,1,191,207,26:40,Thu,1,1,@,SEA,L 16-36,23,33,10,69.7,1,1,3.0,3.0,81.5,3,14,8.33,5.3,4.86,4.55,4.17,7.6,37,5.6,2,19,28,67.9,2,1,0,0,110.9,21,255,57,4.47,66,6.03,1,2:56
2,GNB,2014-09-14,310,3,80,0,1,166,147,29:34,Sun,2,2,,NYJ,W 31-24,25,42,17,59.5,3,0,7.1,0.0,109.8,4,36,8.7,7.4,6.74,8.81,8.04,12.4,37,4.0,2,16,32,50.0,1,2,10,1,62.8,22,390,68,5.74,71,4.41,1,3:21
3,GNB,2014-09-21,147,1,76,0,1,238,115,21:47,Sun,3,3,@,DET,L 7-19,16,27,11,59.3,1,0,3.7,0.0,88.8,2,15,6.9,5.4,5.07,6.19,5.76,9.2,38,3.0,1,22,34,64.7,0,2,8,2,60.7,22,223,51,4.37,74,4.77,1,2:46
4,GNB,2014-09-28,302,4,56,1,0,261,235,23:38,Sun,4,4,@,CHI,W 38-17,22,28,6,78.6,4,0,14.3,0.0,151.2,1,0,3.45,10.8,10.41,13.64,13.17,13.7,41,5.7,0,23,35,65.7,2,1,4,2,83.2,18,358,47,7.62,77,6.44,0,2:56
5,GNB,2014-10-02,164,3,156,2,1,188,111,27:51,Thu,5,5,,MIN,W 42-10,15,22,7,68.2,3,1,13.6,4.5,113.3,2,14,8.33,7.5,6.83,8.14,7.46,10.9,25,4.4,1,22,44,50.0,0,6,34,2,42.6,28,320,52,6.15,75,3.99,1,3:02
6,GNB,2014-10-12,248,3,121,0,0,237,112,37:12,Sun,6,6,@,MIA,W 27-24,24,42,18,57.1,3,0,7.1,0.0,99.7,3,16,6.67,5.9,5.51,7.33,6.84,10.3,23,4.9,1,20,31,64.5,2,1,7,2,82.3,34,369,79,4.67,55,6.35,0,3:18
7,GNB,2014-10-19,241,3,122,2,0,223,108,29:49,Sun,7,7,,CAR,W 38-17,19,24,5,79.2,3,0,12.5,0.0,150.5,2,14,7.69,10.0,9.27,12.54,11.58,12.7,25,4.3,0,22,39,56.4,2,3,25,1,79.3,30,363,56,6.48,67,4.94,0,3:07
8,GNB,2014-10-26,402,1,89,1,3,302,193,28:21,Sun,8,8,@,NOR,L 23-44,29,40,11,72.5,1,2,2.5,5.0,94.4,4,24,9.09,10.1,9.14,8.3,7.55,13.9,31,6.2,2,27,32,84.4,3,2,9,0,137.2,19,491,63,7.79,65,7.62,3,3:03
9,GNB,2014-11-09,319,6,132,0,1,256,55,29:41,Sun,9,10,,CHI,W 55-14,19,32,13,59.4,6,0,18.8,0.0,132.7,0,0,0.0,10.0,9.97,13.72,13.72,16.8,24,2.3,0,23,40,57.5,1,4,27,2,64.2,32,451,64,7.05,68,4.57,1,3:22
10,GNB,2014-11-16,365,3,110,1,0,320,109,32:42,Sun,10,11,,PHI,W 53-20,24,38,14,63.2,3,0,7.9,0.0,121.3,1,2,2.56,9.6,9.36,11.18,10.9,15.2,31,3.5,0,26,44,59.1,2,3,26,2,77.8,25,475,64,7.42,78,5.5,0,3:04
11,GNB,2014-11-23,207,2,155,1,0,196,112,31:45,Sun,11,12,@,MIN,W 24-21,19,29,10,65.5,2,0,6.9,0.0,109.7,1,2,3.33,7.1,6.9,8.52,8.23,10.9,25,4.5,0,21,37,56.8,2,2,14,1,78.2,32,362,62,5.84,64,4.81,0,2:57
12,GNB,2014-11-30,348,2,130,0,0,236,84,36:35,Sun,12,13,,NWE,W 26-21,24,38,14,63.2,2,0,5.3,0.0,112.6,3,20,7.32,9.2,8.49,10.21,9.46,14.5,18,4.7,1,22,35,62.9,2,1,9,0,101.6,29,478,70,6.83,54,5.93,0,3:00
13,GNB,2014-12-08,323,3,179,2,0,374,91,33:01,Mon,13,14,,ATL,W 43-37,24,36,12,66.7,3,0,8.3,0.0,123.3,1,4,2.7,9.0,8.73,10.64,10.35,13.5,24,3.8,1,24,39,61.5,4,1,1,1,116.8,30,502,67,7.49,64,7.27,0,3:16
14,GNB,2014-12-14,175,0,158,1,2,140,113,27:02,Sun,14,15,@,BUF,L 13-21,17,42,25,40.5,0,2,0.0,4.8,34.3,1,10,2.33,4.2,4.07,2.02,1.98,10.3,33,3.4,0,14,27,51.9,0,3,18,1,51.5,24,333,67,4.97,63,4.02,2,3:14
15,GNB,2014-12-21,310,1,121,1,1,93,16,38:38,Sun,15,16,@,TAM,W 20-3,31,40,9,77.5,1,0,2.5,0.0,108.1,1,8,2.44,7.8,7.56,8.25,8.05,10.0,14,1.1,0,12,26,46.2,0,7,54,1,39.4,31,431,72,5.99,47,2.32,1,2:44
16,GNB,2014-12-28,225,2,152,1,2,202,111,34:18,Sun,16,17,,DET,W 30-20,18,23,5,78.3,2,0,8.7,0.0,137.7,1,7,4.17,9.8,9.38,11.52,11.04,12.5,23,4.8,0,20,41,48.8,3,2,15,0,87.7,38,377,62,6.08,66,4.74,2,3:16
17,GNB,2015-09-13,189,3,133,1,0,213,189,28:08,Sun,1,1,@,CHI,W 31-23,18,23,5,78.3,3,0,13.0,0.0,140.5,0,0,0.0,8.2,8.22,10.83,10.83,10.5,33,5.7,1,18,36,50.0,1,2,12,1,66.1,30,322,53,6.08,71,5.66,0,3:15
18,GNB,2015-09-20,234,2,127,0,1,205,119,33:18,Sun,2,2,,SEA,W 27-17,25,33,8,75.8,2,0,6.1,0.0,116.9,2,15,5.71,7.1,6.69,8.3,7.83,9.4,25,4.8,0,19,30,63.3,2,2,1,1,91.7,29,361,64,5.64,57,5.68,1,3:26
19,GNB,2015-09-28,325,5,123,0,0,251,75,33:30,Mon,3,3,,KAN,W 38-28,24,35,11,68.6,5,0,14.3,0.0,138.5,1,8,2.78,9.3,9.03,12.14,11.81,13.5,18,4.2,3,24,40,60.0,1,7,39,1,76.1,32,448,68,6.59,65,5.02,0,3:27
20,GNB,2015-10-04,200,1,162,1,0,119,77,36:34,Sun,4,4,@,SFO,W 17-3,22,32,10,68.8,1,0,3.1,0.0,99.0,3,24,8.57,6.3,5.71,6.88,6.29,9.1,19,4.1,0,13,25,52.0,0,6,41,1,48.6,33,362,68,5.32,50,3.92,0,2:50
21,GNB,2015-10-11,236,2,86,0,3,143,191,26:17,Sun,5,5,,LAR,W 24-10,19,30,11,63.3,2,2,6.7,6.7,82.8,2,5,6.25,7.9,7.38,6.2,5.81,12.4,36,5.3,0,12,31,38.7,1,3,18,4,24.7,27,322,59,5.46,70,4.77,3,3:14
22,GNB,2015-10-18,237,2,133,1,0,488,60,22:00,Sun,6,6,,LAC,W 27-20,16,29,13,55.2,2,0,6.9,0.0,107.7,3,18,9.38,8.2,7.41,9.55,8.66,14.8,21,2.9,0,43,65,66.2,2,3,15,0,98.7,17,370,49,7.55,89,6.16,0,3:29
23,GNB,2015-11-01,50,0,90,1,0,340,160,26:33,Sun,7,8,@,DEN,L 10-29,14,22,8,63.6,0,0,0.0,0.0,69.7,3,27,12.0,2.3,2.0,2.27,2.0,3.6,34,4.7,3,21,29,72.4,0,0,0,1,96.9,21,140,46,3.04,63,7.94,0,2:52
24,GNB,2015-11-08,331,4,71,0,2,297,130,27:48,Sun,8,9,@,CAR,L 29-37,25,48,23,52.1,4,1,8.3,2.1,96.6,5,38,9.43,6.9,6.25,7.63,6.91,13.2,36,3.6,1,15,30,50.0,3,0,0,1,104.4,19,402,72,5.58,66,6.47,2,3:40
25,GNB,2015-11-15,325,2,47,0,0,242,45,29:20,Sun,9,10,,DET,L 16-18,35,61,26,57.4,2,0,3.3,0.0,83.6,3,8,4.69,5.3,5.08,5.98,5.7,9.3,26,1.7,0,24,38,63.2,2,0,0,1,87.8,18,372,82,4.54,64,4.48,0,3:36
26,GNB,2015-11-22,196,2,124,0,0,248,94,30:22,Sun,10,11,@,MIN,W 30-13,16,34,18,47.1,2,0,5.9,0.0,86.9,2,16,5.56,5.8,5.44,6.94,6.56,12.3,18,5.2,1,25,38,65.8,1,6,48,0,92.9,34,320,70,4.57,62,5.52,0,3:15
27,GNB,2015-11-26,188,1,177,0,2,189,101,28:48,Thu,11,12,,CHI,L 13-17,22,43,21,51.2,1,1,2.3,2.3,62.4,2,14,4.44,4.4,4.18,3.79,3.62,8.5,31,3.3,1,19,31,61.3,1,1,11,0,89.3,28,365,73,5.0,63,4.6,2,3:18
28,GNB,2015-12-03,246,2,67,1,1,205,101,26:56,Thu,12,13,@,DET,W 27-23,24,36,12,66.7,2,1,5.6,2.8,96.2,3,27,7.69,6.8,6.31,6.69,6.18,10.3,25,4.0,0,23,35,65.7,2,3,15,0,100.3,24,313,63,4.97,63,4.86,1,3:15
29,GNB,2015-12-13,205,2,230,2,0,99,171,37:48,Sun,13,14,,DAL,W 28-7,22,35,13,62.9,2,0,5.7,0.0,99.5,2,13,5.41,5.9,5.54,7.0,6.62,9.3,20,8.6,1,13,29,44.8,0,2,15,1,39.3,44,435,81,5.37,51,5.29,0,3:07
30,GNB,2015-12-20,190,1,103,1,2,252,120,29:29,Sun,14,15,@,LVR,W 30-20,22,39,17,56.4,1,1,2.6,2.6,68.8,2,14,4.88,4.9,4.63,4.23,4.02,8.6,25,4.8,0,23,47,48.9,2,3,24,2,61.7,28,293,69,4.25,75,4.96,2,3:35
31,GNB,2015-12-27,77,1,101,0,4,260,121,29:44,Sun,15,16,@,ARI,L 8-38,16,29,13,55.2,1,1,3.4,3.4,67.5,9,78,23.68,2.7,2.03,1.79,1.37,4.8,26,4.7,1,19,28,67.9,2,2,9,1,106.3,26,178,64,2.78,56,6.8,4,3:02
32,GNB,2016-01-03,274,1,76,0,2,91,151,35:42,Sun,16,17,,MIN,L 13-20,28,44,16,63.6,1,1,2.3,2.3,80.8,5,17,10.2,6.2,5.59,5.66,5.08,9.8,27,5.6,1,10,19,52.6,0,3,8,1,44.0,26,350,75,4.67,49,4.94,2,3:06
33,GNB,2016-09-11,199,2,95,1,0,300,48,28:37,Sun,1,1,@,JAX,W 27-23,20,34,14,58.8,2,0,5.9,0.0,95.1,1,0,2.86,5.9,5.69,7.03,6.83,10.0,26,1.8,1,24,39,61.5,1,3,20,1,83.3,25,294,60,4.9,68,5.12,0,3:10
34,GNB,2016-09-18,180,1,83,1,3,254,30,29:42,Sun,2,2,@,MIN,L 14-17,20,36,16,55.6,1,1,2.8,2.8,70.7,5,33,12.2,5.0,4.39,4.31,3.78,9.0,22,1.4,0,22,31,71.0,2,4,32,0,116.9,23,263,64,4.11,57,4.98,3,3:12
35,GNB,2016-09-25,201,4,123,0,0,368,50,24:53,Sun,3,3,,DET,W 34-27,15,24,9,62.5,4,0,16.7,0.0,129.3,2,4,7.69,8.4,7.73,11.71,10.81,13.4,23,2.2,0,28,41,68.3,3,3,17,1,110.6,24,324,50,6.48,67,6.24,0,2:54
36,GNB,2016-10-09,259,2,147,0,2,178,43,36:38,Sun,4,5,,NYG,W 23-16,23,45,22,51.1,2,2,4.4,4.4,65.0,0,0,0.0,5.8,5.76,4.64,4.64,11.3,15,2.9,0,18,35,51.4,1,4,21,0,75.7,32,406,77,5.27,54,4.09,2,3:15
37,GNB,2016-10-16,294,1,78,0,4,233,191,30:10,Sun,5,6,,DAL,L 16-30,31,42,11,73.8,1,1,2.4,2.4,90.8,1,0,2.33,7.0,6.84,6.4,6.26,9.5,33,5.8,0,18,27,66.7,3,2,14,1,115.2,24,372,67,5.55,62,6.84,4,3:09
38,GNB,2016-10-20,303,3,103,0,1,120,69,39:36,Thu,6,7,,CHI,W 26-10,39,56,17,69.6,3,0,5.4,0.0,102.2,2,23,3.45,5.4,5.22,6.48,6.26,7.8,18,3.8,0,10,26,38.5,0,1,10,2,21.3,23,406,81,5.01,45,4.2,1,3:12
39,GNB,2016-10-30,223,4,108,0,0,277,90,31:17,Sun,7,8,@,ATL,L 32-33,28,38,10,73.7,4,0,10.5,0.0,125.5,3,23,7.32,5.9,5.44,7.97,7.39,8.0,19,4.7,1,28,35,80.0,3,2,11,0,128.2,19,331,60,5.52,56,6.55,0,3:06
40,GNB,2016-11-06,289,3,116,0,1,270,85,29:57,Sun,8,9,,IND,L 26-31,26,43,17,60.5,3,1,7.0,2.3,94.8,3,8,6.52,6.7,6.28,7.07,6.61,11.1,28,3.0,2,23,36,63.9,1,2,11,2,72.7,19,405,65,6.23,66,5.38,1,3:09
41,GNB,2016-11-13,333,2,69,1,3,292,154,30:29,Sun,9,10,@,TEN,L 25-47,32,55,23,58.2,2,2,3.6,3.6,76.2,5,46,8.33,6.1,5.55,5.15,4.72,10.4,31,5.0,1,20,27,74.1,5,1,13,0,148.5,13,402,73,5.51,59,7.56,3,3:36
42,GNB,2016-11-20,340,3,84,0,2,364,151,30:23,Sun,10,11,@,WAS,L 24-42,27,44,17,61.4,3,1,6.8,2.3,100.6,2,20,4.35,7.7,7.39,8.07,7.72,12.6,30,5.0,3,21,30,70.0,3,2,11,0,144.3,19,424,65,6.52,62,8.31,2,3:16
43,GNB,2016-11-28,313,2,74,1,0,211,81,35:23,Mon,11,12,@,PHI,W 27-13,30,39,9,76.9,2,0,5.1,0.0,116.7,0,0,0.0,8.0,8.03,9.05,9.05,10.4,18,4.5,1,24,36,66.7,0,4,43,1,70.5,28,387,67,5.78,58,5.03,0,2:58
44,GNB,2016-12-04,200,2,109,1,1,184,123,28:29,Sun,12,13,,HOU,W 21-13,20,30,10,66.7,2,0,6.7,0.0,108.9,1,9,3.23,6.7,6.45,8.0,7.74,10.0,27,4.6,0,22,35,62.9,2,2,18,0,95.4,26,309,57,5.42,64,4.8,1,3:08
45,GNB,2016-12-11,237,3,93,2,0,218,136,28:10,Sun,13,14,,SEA,W 38-10,18,25,7,72.0,3,0,12.0,0.0,142.7,1,9,3.85,9.5,9.12,11.88,11.42,13.2,26,5.2,0,22,39,56.4,1,3,22,5,41.3,30,330,56,5.89,68,5.21,0,3:11
46,GNB,2016-12-18,225,0,226,3,0,354,95,32:47,Sun,14,15,@,CHI,W 30-27,19,31,12,61.3,0,0,0.0,0.0,87.0,4,27,11.43,7.3,6.43,7.26,6.43,11.8,19,5.0,1,30,43,69.8,2,1,8,3,81.0,23,451,58,7.78,63,7.13,0,3:15
47,GNB,2016-12-24,308,4,40,1,0,353,93,28:59,Sat,15,16,,MIN,W 38-25,28,39,11,71.8,4,0,10.3,0.0,133.2,4,39,9.3,7.9,7.16,9.95,9.02,11.0,20,4.7,0,34,50,68.0,3,4,29,0,108.2,15,348,58,6.0,74,6.03,0,3:12
48,GNB,2017-01-01,295,4,153,0,0,332,76,34:09,Sun,16,17,@,DET,W 31-24,27,39,12,69.2,4,0,10.3,0.0,126.0,1,5,2.5,7.6,7.38,9.62,9.38,10.9,21,3.6,1,26,41,63.4,2,2,15,1,94.8,31,448,71,6.31,64,6.38,0,3:21
49,GNB,2017-09-10,286,1,84,1,1,135,90,39:13,Sun,1,1,,SEA,W 17-9,28,42,14,66.7,1,1,2.4,2.4,86.5,4,25,8.7,6.8,6.22,6.21,5.67,10.2,18,5.0,0,14,27,51.9,0,3,23,0,66.1,28,370,74,5.0,48,4.69,1,3:09
50,GNB,2017-09-17,308,2,59,1,2,223,141,31:23,Sun,2,2,@,ATL,L 23-34,33,50,17,66.0,2,1,4.0,2.0,90.7,3,35,5.66,6.2,5.81,6.06,5.72,9.3,27,5.2,2,19,28,67.9,1,3,29,0,103.7,15,367,68,5.4,58,6.28,2,3:10
51,GNB,2017-09-24,280,3,64,0,1,191,110,29:21,Sun,3,3,,CIN,W 27-24 (OT),28,42,14,66.7,3,1,7.1,2.4,102.6,6,33,12.5,6.7,5.83,7.02,6.15,10.0,30,3.7,0,21,27,77.8,2,3,21,0,120.8,17,344,65,5.29,60,5.02,1,3:18
52,GNB,2017-09-28,169,4,91,1,0,205,103,28:09,Thu,4,4,,CHI,W 35-14,19,27,8,70.4,4,0,14.8,0.0,127.9,2,10,6.9,6.3,5.83,9.22,8.59,8.9,30,3.4,1,21,33,63.6,1,1,13,2,65.8,24,260,53,4.91,64,4.81,0,3:52
53,GNB,2017-10-08,182,3,160,1,1,245,163,24:54,Sun,5,5,@,DAL,W 35-31,19,29,10,65.5,3,0,10.3,0.0,122.9,4,39,12.12,6.3,5.52,8.34,7.33,9.6,35,4.7,1,25,36,69.4,3,1,6,1,104.5,25,342,58,5.9,72,5.67,1,3:07
54,GNB,2017-10-15,155,1,72,0,3,239,112,27:51,Sun,6,6,@,MIN,L 10-23,20,37,17,54.1,1,3,2.7,8.1,42.1,4,20,9.76,4.2,3.78,1.08,0.98,7.8,32,3.5,1,24,38,63.2,1,0,0,1,78.7,24,227,65,3.49,70,5.01,3,3:16
55,GNB,2017-10-22,79,0,181,2,1,324,161,23:04,Sun,7,7,,NOR,L 17-26,12,25,13,48.0,0,1,0.0,4.0,39.9,1,8,3.85,3.2,3.04,1.36,1.31,6.6,36,4.5,2,27,38,71.1,1,1,7,2,83.7,24,260,50,5.2,75,6.47,1,2:58
56,GNB,2017-11-06,233,0,78,2,0,353,64,23:05,Mon,8,9,,DET,L 17-30,26,38,12,68.4,0,0,0.0,0.0,86.0,3,12,7.32,6.1,5.68,6.13,5.68,9.0,33,1.9,1,26,33,78.8,2,1,8,0,131.4,17,311,58,5.36,67,6.22,0,2:45
57,GNB,2017-11-12,182,1,160,1,0,268,55,33:53,Sun,9,10,@,CHI,W 23-16,18,25,7,72.0,1,0,4.0,0.0,110.7,3,30,10.71,7.3,6.5,8.08,7.21,10.1,17,3.2,0,21,35,60.0,1,5,29,0,93.5,37,342,65,5.26,57,5.67,0,3:03
58,GNB,2017-11-19,190,0,75,0,5,161,58,29:57,Sun,10,11,,BAL,L 0-23,21,36,15,58.3,0,3,0.0,8.3,43.6,6,49,14.29,5.3,4.52,1.53,1.31,9.0,26,2.2,1,22,28,78.6,1,3,22,1,87.6,25,265,67,3.96,57,3.84,5,3:01
59,GNB,2017-11-26,227,3,80,1,0,341,121,26:24,Sun,11,12,@,PIT,L 28-31,17,26,9,65.4,3,0,11.5,0.0,134.3,4,18,13.33,8.7,7.57,11.04,9.57,13.4,24,5.0,0,33,45,73.3,4,1,10,2,105.9,24,307,54,5.69,70,6.6,0,3:04
60,GNB,2017-12-03,77,0,199,2,1,230,165,26:44,Sun,12,13,,TAM,W 26-20 (OT),13,22,9,59.1,0,1,0.0,4.5,48.3,2,7,8.33,3.5,3.21,1.45,1.33,5.9,35,4.7,0,21,32,65.6,2,7,40,0,107.6,29,276,53,5.21,74,5.34,1,2:59
61,GNB,2017-12-10,256,3,85,1,0,209,136,36:17,Sun,13,14,@,CLE,W 27-21 (OT),35,46,11,76.1,3,0,6.5,0.0,111.2,1,9,2.13,5.6,5.45,6.87,6.72,7.3,27,5.0,0,20,28,71.4,3,2,5,2,98.7,27,341,74,4.61,57,6.05,0,3:19
62,GNB,2017-12-17,264,3,120,0,4,236,151,26:03,Sun,14,15,@,CAR,L 24-31,26,45,19,57.8,3,3,6.7,6.7,71.5,3,26,6.25,5.9,5.5,4.2,3.94,10.2,38,4.0,0,20,31,64.5,4,1,6,0,127.2,19,384,67,5.73,70,5.53,4,3:14
63,GNB,2017-12-23,126,0,113,0,2,124,112,28:23,Sat,15,16,,MIN,L 0-16,17,40,23,42.5,0,2,0.0,5.0,30.2,1,4,2.44,3.2,3.07,0.9,0.88,7.4,33,3.4,0,14,25,56.0,1,3,15,0,82.7,24,239,65,3.68,61,3.87,2,2:58
64,GNB,2017-12-31,153,1,103,0,4,305,51,31:47,Sun,16,17,@,DET,L 11-35,20,32,12,62.5,1,2,3.1,6.3,63.7,4,40,11.11,4.8,4.25,2.59,2.31,7.7,23,2.2,1,20,29,69.0,3,2,18,0,137.9,27,256,63,4.06,54,6.59,4,2:56
65,GNB,2018-09-09,301,3,69,0,2,155,139,26:38,Sun,1,1,,CHI,W 24-23,24,37,13,64.9,3,1,8.1,2.7,110.3,4,40,9.76,8.1,7.34,8.54,7.71,12.5,27,5.1,1,23,35,65.7,0,4,16,0,75.3,18,370,59,6.27,66,4.45,2,3:07
66,GNB,2018-09-16,253,1,98,0,0,412,68,38:08,Sun,2,2,,MIN,T 29-29 (OT),30,42,12,71.4,1,0,2.4,0.0,97.4,4,28,8.7,6.0,5.5,6.5,5.93,8.4,18,3.8,0,35,48,72.9,4,2,13,1,117.7,24,351,70,5.01,68,7.06,0,3:37
67,GNB,2018-09-23,240,2,100,0,1,220,166,30:55,Sun,3,3,@,WAS,L 17-31,27,45,18,60.0,2,0,4.4,0.0,91.4,4,25,8.16,5.3,4.9,6.22,5.71,8.9,35,4.7,2,12,20,60.0,2,0,0,1,110.4,17,340,66,5.15,55,7.02,1,3:16
68,GNB,2018-09-30,282,1,141,1,2,87,58,34:37,Sun,4,4,,BUF,W 22-0,22,40,18,55.0,1,1,2.5,2.5,76.9,2,16,4.76,7.1,6.71,6.43,6.12,12.8,16,3.6,0,16,33,48.5,0,7,64,2,29.7,32,423,74,5.72,56,2.59,2,3:11
69,GNB,2018-10-07,423,3,98,0,3,170,94,33:20,Sun,5,5,@,DET,L 23-31,32,52,20,61.5,3,0,5.8,0.0,108.0,4,19,7.14,8.1,7.55,9.29,8.63,13.2,28,3.4,2,14,26,53.8,2,3,13,0,99.8,20,521,76,6.86,57,4.63,3,3:23
70,GNB,2018-10-15,405,2,116,1,0,227,174,31:08,Mon,6,6,,SFO,W 33-30,25,46,21,54.3,2,0,4.3,0.0,100.4,3,20,6.12,8.8,8.27,9.67,9.08,16.2,30,5.8,1,16,23,69.6,2,2,18,1,112.0,21,521,70,7.44,55,7.29,0,3:10
71,GNB,2018-10-28,253,1,106,2,1,281,135,25:50,Sun,7,8,@,LAR,L 27-29,18,30,12,60.0,1,0,3.3,0.0,102.9,3,33,9.09,8.4,7.67,9.1,8.27,14.1,34,4.0,0,20,36,55.6,3,5,26,0,108.7,19,359,52,6.9,75,5.55,1,3:19
72,GNB,2018-11-04,250,2,117,0,1,310,123,32:34,Sun,8,9,@,NWE,L 17-31,24,43,19,55.8,2,0,4.7,0.0,89.2,1,9,2.27,5.8,5.68,6.74,6.59,10.4,31,4.0,3,23,36,63.9,1,2,21,0,100.5,25,367,69,5.32,69,6.28,1,3:10
73,GNB,2018-11-11,182,2,195,2,1,163,131,27:52,Sun,9,10,,MIA,W 31-12,19,28,9,67.9,2,0,7.1,0.0,112.1,2,17,6.67,6.5,6.07,7.93,7.4,9.6,23,5.7,0,23,37,62.2,0,6,50,1,61.0,25,377,55,6.85,66,4.45,1,2:54
74,GNB,2018-11-15,311,2,48,1,0,205,173,25:42,Thu,10,11,@,SEA,L 24-27,21,30,9,70.0,2,0,6.7,0.0,128.7,5,21,14.29,10.4,8.89,11.7,10.03,14.8,35,4.9,1,21,31,67.7,2,3,20,0,107.6,13,359,48,7.48,69,5.48,0,2:56
75,GNB,2018-11-25,172,1,82,1,1,325,91,25:23,Sun,11,12,@,MIN,L 17-24,17,28,11,60.7,1,0,3.6,0.0,94.0,4,26,12.5,6.1,5.38,6.86,6.0,10.1,29,3.1,0,29,38,76.3,3,2,17,0,127.6,19,254,51,4.98,69,6.03,1,3:07
76,GNB,2018-12-02,227,1,98,1,0,133,182,32:26,Sun,12,13,,ARI,L 17-20,31,50,19,62.0,1,0,2.0,0.0,79.8,1,6,1.96,4.5,4.45,4.94,4.84,7.3,29,6.3,2,11,26,42.3,0,2,16,0,58.7,23,325,74,4.39,57,5.53,0,3:10
77,GNB,2018-12-09,162,2,138,1,0,237,107,29:11,Sun,13,14,,ATL,W 34-20,21,32,11,65.6,2,0,6.3,0.0,103.1,4,34,11.11,5.1,4.5,6.31,5.61,7.7,24,4.5,0,28,42,66.7,3,2,25,1,95.0,25,300,61,4.92,68,5.06,0,3:12
78,GNB,2018-12-16,235,0,88,1,1,232,100,29:37,Sun,14,15,@,CHI,L 17-24,25,42,17,59.5,0,1,0.0,2.4,68.9,5,39,10.64,5.6,5.0,4.52,4.04,9.4,29,3.4,1,20,28,71.4,2,1,3,0,119.9,19,323,66,4.89,58,5.72,1,2:58
79,GNB,2018-12-23,413,2,127,3,1,323,47,34:19,Sun,15,16,@,NYJ,W 44-38 (OT),37,55,18,67.3,2,0,3.6,0.0,103.7,4,29,6.78,7.5,7.0,8.24,7.68,11.2,20,2.4,1,24,35,68.6,3,2,18,0,126.2,20,540,79,6.84,57,6.49,1,3:47
80,GNB,2018-12-30,129,0,46,0,1,272,130,23:06,Sun,16,17,,DET,L 0-31,19,40,21,47.5,0,1,0.0,2.5,47.7,3,29,6.98,3.2,3.0,2.1,1.95,6.8,38,3.4,1,21,33,63.6,3,1,2,0,119.8,13,175,56,3.13,72,5.58,1,2:45
81,GNB,2019-09-05,166,1,47,0,0,208,46,31:03,Thu,1,1,@,CHI,W 10-3,18,30,12,60.0,1,0,3.3,0.0,91.4,5,37,14.29,5.5,4.74,6.2,5.31,9.2,15,3.1,0,26,45,57.8,0,5,20,1,60.2,22,213,57,3.74,65,3.91,0,3:07
82,GNB,2019-09-15,191,2,144,1,2,223,198,34:06,Sun,2,2,,MIN,W 21-16,22,34,12,64.7,2,0,5.9,0.0,101.2,2,18,5.56,5.6,5.31,6.79,6.42,8.7,27,7.3,1,14,32,43.8,1,1,7,2,52.0,33,335,69,4.86,60,7.02,2,3:18
83,GNB,2019-09-22,235,1,77,2,0,161,149,24:26,Sun,3,3,,DEN,W 27-16,17,29,12,58.6,1,0,3.4,0.0,96.2,0,0,0.0,8.1,8.1,8.79,8.79,13.8,38,3.9,2,20,29,69.0,0,6,52,1,68.3,23,312,52,6.0,73,4.25,0,2:58
84,GNB,2019-09-26,414,2,77,1,2,160,176,32:21,Thu,4,4,,PHI,L 27-34,34,53,19,64.2,2,1,3.8,1.9,93.4,1,8,1.85,7.8,7.67,7.72,7.57,12.2,33,5.3,2,16,27,59.3,3,0,0,0,113.2,20,491,74,6.64,60,5.6,2,3:27
85,GNB,2019-10-06,215,0,120,4,0,441,122,36:43,Sun,5,5,@,DAL,W 34-24,22,34,12,64.7,0,0,0.0,0.0,85.2,2,23,5.56,6.3,5.97,6.32,5.97,9.8,21,5.8,1,27,44,61.4,2,3,22,3,81.7,29,335,65,5.15,68,8.28,0,3:31
86,GNB,2019-10-14,277,2,170,0,3,243,56,33:04,Mon,6,6,,DET,W 23-22,24,39,15,61.5,2,1,5.1,2.6,90.0,1,6,2.5,7.1,6.93,6.97,6.8,11.5,20,2.8,1,18,32,56.3,0,3,22,0,80.6,29,447,69,6.48,55,5.44,3,3:06
87,GNB,2019-10-20,421,5,60,1,0,329,155,30:24,Sun,7,7,,LVR,W 42-24,25,31,6,80.6,5,0,16.1,0.0,158.3,1,8,3.13,13.6,13.16,16.81,16.28,16.8,31,5.0,0,24,31,77.4,3,0,0,1,129.6,23,481,55,8.75,62,7.81,0,2:59
